user_id,variant,country_tier,device,traffic_source,exposure_date,completed_signup
3738,treatment,tier_3,ios,referral,2025-07-02,1
3739,control,tier_1,android,paid_social,2025-07-02,0
3740,control,tier_2,android,referral,2025-07-02,1
3741,treatment,tier_3,ios,organic,2025-07-02,1
3742,control,tier_2,ios,organic,2025-07-02,0
3743,control,tier_3,ios,paid_search,2025-07-02,0
3744,control,tier_1,android,paid_social,2025-07-02,1
3745,treatment,tier_2,android,referral,2025-07-02,1
3746,control,tier_2,android,paid_social,2025-07-02,0
3747,control,tier_3,android,paid_social,2025-07-02,0
3748,control,tier_3,android,organic,2025-07-02,1
3749,control,tier_1,android,paid_social,2025-07-02,0
3750,treatment,tier_1,android,paid_search,2025-07-02,1
3751,treatment,tier_1,ios,paid_social,2025-07-02,1
3752,treatment,tier_2,android,organic,2025-07-02,1
3753,control,tier_3,ios,paid_search,2025-07-02,1
3754,treatment,tier_1,android,organic,2025-07-02,0
3755,control,tier_2,android,paid_social,2025-07-02,0
3756,control,tier_3,ios,organic,2025-07-02,0
3757,treatment,tier_1,android,paid_search,2025-07-02,0
3758,treatment,tier_1,android,referral,2025-07-02,1
3759,treatment,tier_2,android,paid_social,2025-07-02,1
3760,treatment,tier_1,android,organic,2025-07-02,1
3761,control,tier_1,android,paid_search,2025-07-02,1
3762,control,tier_3,android,organic,2025-07-02,0
3763,control,tier_2,android,referral,2025-07-02,0
3764,control,tier_2,android,organic,2025-07-02,0
3765,treatment,tier_1,android,paid_search,2025-07-02,1
3766,treatment,tier_2,android,paid_social,2025-07-02,0
3767,control,tier_2,ios,paid_search,2025-07-02,1
3768,control,tier_2,android,paid_social,2025-07-02,1
3769,control,tier_2,android,paid_social,2025-07-02,0
3770,control,tier_2,android,referral,2025-07-02,1
3771,control,tier_1,ios,paid_search,2025-07-02,1
3772,treatment,tier_1,ios,organic,2025-07-02,1
3773,treatment,tier_2,ios,paid_search,2025-07-02,1
3774,treatment,tier_3,android,paid_social,2025-07-02,1
3775,control,tier_2,ios,organic,2025-07-02,0
3776,control,tier_2,ios,referral,2025-07-02,1
3777,treatment,tier_1,ios,referral,2025-07-02,1
3778,control,tier_1,android,referral,2025-07-02,1
3779,treatment,tier_1,ios,organic,2025-07-02,0
3780,control,tier_3,ios,paid_social,2025-07-02,0
3781,treatment,tier_1,ios,organic,2025-07-02,1
3782,control,tier_1,android,referral,2025-07-02,0
3783,control,tier_1,android,paid_social,2025-07-02,0
3784,control,tier_1,ios,paid_social,2025-07-02,1
3785,treatment,tier_1,android,paid_social,2025-07-02,1
3786,treatment,tier_2,android,paid_social,2025-07-02,0
3787,treatment,tier_2,android,organic,2025-07-02,1
3788,treatment,tier_1,ios,paid_search,2025-07-02,1
3789,treatment,tier_2,android,paid_social,2025-07-02,1
3790,control,tier_1,ios,paid_search,2025-07-02,1
3791,treatment,tier_2,android,paid_social,2025-07-02,1
3792,treatment,tier_2,android,paid_search,2025-07-02,0
3793,treatment,tier_2,android,referral,2025-07-02,1
3794,control,tier_3,ios,organic,2025-07-02,1
3795,control,tier_1,ios,referral,2025-07-02,1
3796,treatment,tier_2,android,paid_search,2025-07-02,0
3797,treatment,tier_2,ios,paid_social,2025-07-02,0
3798,control,tier_2,android,organic,2025-07-02,1
3799,control,tier_2,ios,organic,2025-07-02,0
3800,control,tier_3,ios,paid_social,2025-07-02,1
3801,treatment,tier_1,android,paid_social,2025-07-02,1
3802,treatment,tier_3,ios,organic,2025-07-02,1
3803,control,tier_1,ios,organic,2025-07-02,1
3804,treatment,tier_3,android,organic,2025-07-02,1
3805,treatment,tier_2,ios,paid_social,2025-07-02,0
3806,treatment,tier_1,android,organic,2025-07-02,1
3807,control,tier_2,ios,referral,2025-07-02,1
3808,control,tier_1,android,organic,2025-07-02,0
3809,control,tier_3,ios,organic,2025-07-02,1
3810,treatment,tier_3,android,referral,2025-07-02,0
3811,control,tier_1,android,organic,2025-07-02,1
3812,control,tier_2,android,paid_search,2025-07-02,1
3813,control,tier_3,android,paid_social,2025-07-02,0
3814,treatment,tier_1,ios,paid_social,2025-07-02,1
3815,control,tier_1,ios,paid_social,2025-07-02,1
3816,treatment,tier_1,android,paid_social,2025-07-02,0
3817,control,tier_1,android,paid_social,2025-07-02,0
3818,treatment,tier_1,ios,paid_social,2025-07-02,1
3819,control,tier_1,ios,paid_social,2025-07-02,0
3820,treatment,tier_2,android,referral,2025-07-02,0
3821,treatment,tier_1,ios,organic,2025-07-02,1
3822,control,tier_2,android,paid_social,2025-07-02,0
3823,treatment,tier_3,ios,paid_social,2025-07-02,1
3824,control,tier_2,android,paid_social,2025-07-02,0
3825,treatment,tier_2,android,organic,2025-07-02,1
3826,control,tier_2,ios,organic,2025-07-02,0
3827,control,tier_3,android,paid_social,2025-07-02,1
3828,treatment,tier_2,android,organic,2025-07-02,0
3829,treatment,tier_3,android,paid_social,2025-07-02,1
3830,treatment,tier_1,android,paid_search,2025-07-02,1
3831,treatment,tier_2,ios,organic,2025-07-02,1
3832,control,tier_2,ios,referral,2025-07-02,1
3833,control,tier_2,android,paid_social,2025-07-02,0
3834,control,tier_2,ios,paid_social,2025-07-02,1
3835,control,tier_1,android,paid_search,2025-07-02,1
3836,control,tier_1,android,organic,2025-07-02,0
3837,treatment,tier_3,android,paid_search,2025-07-02,1
3838,control,tier_2,ios,organic,2025-07-02,0
3839,treatment,tier_2,android,organic,2025-07-02,0
3840,treatment,tier_1,android,referral,2025-07-02,0
3841,control,tier_1,android,paid_social,2025-07-02,1
3842,treatment,tier_1,android,organic,2025-07-02,1
3843,control,tier_3,android,referral,2025-07-02,1
3844,treatment,tier_1,ios,paid_social,2025-07-02,1
3845,control,tier_3,ios,paid_search,2025-07-02,0
3846,treatment,tier_2,android,organic,2025-07-02,1
3847,control,tier_3,android,paid_search,2025-07-02,0
3848,treatment,tier_1,ios,paid_social,2025-07-02,0
3849,treatment,tier_2,android,organic,2025-07-02,1
3850,control,tier_3,ios,organic,2025-07-02,1
3851,control,tier_1,ios,paid_search,2025-07-02,0
3852,treatment,tier_1,android,organic,2025-07-02,0
3853,treatment,tier_3,android,paid_search,2025-07-02,1
3854,control,tier_1,android,paid_search,2025-07-02,1
3855,control,tier_1,ios,paid_social,2025-07-02,1
3856,treatment,tier_3,ios,organic,2025-07-02,0
3857,treatment,tier_2,ios,paid_social,2025-07-02,0
3858,treatment,tier_1,ios,paid_social,2025-07-02,1
3859,control,tier_1,android,organic,2025-07-02,1
3860,treatment,tier_1,android,paid_search,2025-07-02,1
3861,treatment,tier_1,android,organic,2025-07-02,1
3862,treatment,tier_1,ios,paid_social,2025-07-02,0
3863,control,tier_2,ios,paid_social,2025-07-02,0
3864,control,tier_3,ios,organic,2025-07-02,1
3865,control,tier_1,android,paid_search,2025-07-02,1
3866,treatment,tier_1,android,paid_social,2025-07-02,1
3867,treatment,tier_3,android,organic,2025-07-02,0
3868,control,tier_2,android,paid_search,2025-07-02,1
3869,control,tier_3,ios,paid_social,2025-07-02,0
3870,treatment,tier_1,android,referral,2025-07-02,0
3871,treatment,tier_2,ios,paid_search,2025-07-02,0
3872,control,tier_2,ios,referral,2025-07-02,1
3873,treatment,tier_3,ios,paid_search,2025-07-02,1
3874,control,tier_1,ios,paid_social,2025-07-02,0
3875,control,tier_2,android,paid_search,2025-07-02,1
3876,treatment,tier_3,android,paid_search,2025-07-02,1
3877,control,tier_1,android,paid_social,2025-07-02,0
3878,control,tier_2,android,organic,2025-07-02,1
3879,treatment,tier_1,android,paid_search,2025-07-02,1
3880,treatment,tier_3,android,organic,2025-07-02,0
3881,treatment,tier_1,ios,paid_social,2025-07-02,1
3882,treatment,tier_2,ios,referral,2025-07-02,1
3883,control,tier_3,android,organic,2025-07-02,0
3884,treatment,tier_3,android,referral,2025-07-02,1
3885,control,tier_1,ios,paid_social,2025-07-02,0
3886,treatment,tier_2,android,paid_search,2025-07-02,1
3887,treatment,tier_1,ios,organic,2025-07-02,1
3888,control,tier_1,ios,organic,2025-07-02,1
3889,control,tier_3,ios,paid_social,2025-07-02,0
3890,treatment,tier_3,ios,paid_social,2025-07-02,1
3891,control,tier_2,ios,paid_social,2025-07-02,0
3892,treatment,tier_1,android,paid_social,2025-07-02,1
3893,treatment,tier_2,ios,paid_social,2025-07-02,1
3894,treatment,tier_1,ios,paid_search,2025-07-02,0
3895,treatment,tier_1,ios,organic,2025-07-02,1
3896,control,tier_2,ios,organic,2025-07-02,1
3897,treatment,tier_1,android,organic,2025-07-02,1
3898,control,tier_2,ios,referral,2025-07-02,0
3899,treatment,tier_2,ios,paid_social,2025-07-02,1
3900,treatment,tier_2,android,paid_social,2025-07-02,1
3901,treatment,tier_1,android,paid_social,2025-07-02,0
3902,treatment,tier_1,android,paid_social,2025-07-02,0
3903,control,tier_3,ios,paid_search,2025-07-02,1
3904,control,tier_1,android,organic,2025-07-02,0
3905,control,tier_1,ios,referral,2025-07-02,0
3906,control,tier_1,android,paid_search,2025-07-02,0
3907,treatment,tier_3,android,paid_search,2025-07-02,1
3908,control,tier_1,android,referral,2025-07-02,1
3909,control,tier_1,ios,organic,2025-07-02,0
3910,control,tier_1,ios,paid_social,2025-07-02,1
3911,control,tier_1,android,organic,2025-07-02,0
3912,treatment,tier_3,android,organic,2025-07-02,0
3913,control,tier_2,ios,organic,2025-07-02,0
3914,treatment,tier_1,android,organic,2025-07-02,1
3915,treatment,tier_3,android,organic,2025-07-02,1
3916,treatment,tier_1,ios,organic,2025-07-02,1
3917,control,tier_1,ios,organic,2025-07-02,1
3918,control,tier_1,ios,paid_search,2025-07-02,0
3919,control,tier_2,ios,paid_social,2025-07-02,1
3920,treatment,tier_1,ios,organic,2025-07-02,1
3921,control,tier_2,android,referral,2025-07-02,0
3922,control,tier_3,ios,referral,2025-07-02,1
3923,control,tier_3,ios,paid_social,2025-07-02,0
3924,treatment,tier_1,android,organic,2025-07-02,1
3925,treatment,tier_2,android,paid_search,2025-07-02,0
3926,treatment,tier_2,ios,paid_social,2025-07-02,1
3927,control,tier_2,ios,organic,2025-07-02,1
3928,control,tier_3,android,paid_search,2025-07-02,1
3929,control,tier_3,ios,paid_search,2025-07-02,1
3930,control,tier_1,android,paid_social,2025-07-02,0
3931,treatment,tier_2,android,organic,2025-07-02,0
3932,control,tier_1,android,referral,2025-07-02,0
3933,treatment,tier_1,ios,organic,2025-07-02,1
3934,control,tier_3,ios,referral,2025-07-02,1
3935,control,tier_1,ios,paid_search,2025-07-02,0
3936,treatment,tier_3,ios,paid_search,2025-07-02,1
3937,treatment,tier_2,android,paid_social,2025-07-02,0
3938,treatment,tier_1,ios,paid_social,2025-07-02,1
3939,treatment,tier_1,android,organic,2025-07-02,0
3940,treatment,tier_2,ios,paid_social,2025-07-02,1
3941,control,tier_2,android,paid_search,2025-07-02,1
3942,treatment,tier_2,ios,paid_search,2025-07-02,0
3943,control,tier_3,ios,organic,2025-07-02,0
3944,control,tier_3,ios,paid_search,2025-07-02,1
3945,treatment,tier_1,ios,organic,2025-07-02,1
3946,control,tier_2,ios,referral,2025-07-02,1
3947,control,tier_1,android,referral,2025-07-02,1
3948,control,tier_2,android,paid_social,2025-07-02,0
3949,control,tier_1,ios,organic,2025-07-02,0
3950,treatment,tier_1,ios,referral,2025-07-02,1
3951,treatment,tier_1,android,paid_search,2025-07-02,0
3952,control,tier_2,ios,organic,2025-07-02,1
3953,treatment,tier_2,android,referral,2025-07-02,1
3954,treatment,tier_1,android,paid_social,2025-07-02,1
3955,treatment,tier_1,android,referral,2025-07-02,1
3956,treatment,tier_1,android,referral,2025-07-02,0
3957,control,tier_1,android,paid_social,2025-07-02,1
3958,treatment,tier_3,ios,organic,2025-07-02,0
3959,treatment,tier_2,android,referral,2025-07-02,1
3960,control,tier_2,ios,referral,2025-07-02,1
3961,treatment,tier_3,android,paid_social,2025-07-02,1
3962,treatment,tier_2,android,paid_social,2025-07-02,1
3963,control,tier_3,android,paid_search,2025-07-02,1
3964,control,tier_2,android,referral,2025-07-02,0
3965,treatment,tier_1,android,paid_social,2025-07-02,1
3966,control,tier_2,android,paid_search,2025-07-02,0
3967,treatment,tier_3,android,paid_social,2025-07-02,1
3968,control,tier_1,android,referral,2025-07-02,1
3969,treatment,tier_3,android,paid_social,2025-07-02,0
3970,treatment,tier_2,android,organic,2025-07-02,1
3971,treatment,tier_2,android,organic,2025-07-02,1
3972,control,tier_2,ios,organic,2025-07-02,0
3973,control,tier_3,android,organic,2025-07-02,0
3974,control,tier_1,ios,paid_search,2025-07-02,0
3975,control,tier_1,ios,organic,2025-07-02,0
3976,control,tier_2,android,organic,2025-07-02,1
3977,control,tier_2,ios,paid_social,2025-07-02,0
3978,control,tier_2,ios,paid_social,2025-07-02,0
3979,control,tier_1,ios,organic,2025-07-02,0
3980,control,tier_3,ios,paid_search,2025-07-02,1
3981,control,tier_1,ios,paid_social,2025-07-02,1
3982,treatment,tier_2,android,paid_social,2025-07-02,1
3983,treatment,tier_2,android,organic,2025-07-02,0
3984,treatment,tier_1,android,organic,2025-07-02,1
3985,control,tier_2,ios,organic,2025-07-02,0
3986,treatment,tier_2,android,paid_social,2025-07-02,0
3987,treatment,tier_2,android,paid_search,2025-07-02,0
3988,treatment,tier_3,ios,referral,2025-07-02,0
3989,control,tier_3,android,organic,2025-07-02,1
3990,treatment,tier_2,ios,organic,2025-07-02,1
3991,treatment,tier_2,ios,paid_search,2025-07-02,1
3992,treatment,tier_2,android,referral,2025-07-02,1
3993,treatment,tier_1,ios,paid_social,2025-07-02,0
3994,treatment,tier_3,ios,paid_search,2025-07-02,0
3995,treatment,tier_2,ios,paid_search,2025-07-02,1
3996,control,tier_1,android,organic,2025-07-02,1
3997,control,tier_2,ios,referral,2025-07-02,0
3998,control,tier_1,android,organic,2025-07-02,1
3999,control,tier_1,android,paid_social,2025-07-02,0
4000,treatment,tier_2,android,paid_search,2025-07-02,1
4001,treatment,tier_1,android,organic,2025-07-02,1
4002,control,tier_2,ios,organic,2025-07-02,1
4003,treatment,tier_1,android,organic,2025-07-02,0
4004,treatment,tier_2,android,organic,2025-07-02,1
4005,treatment,tier_2,android,organic,2025-07-02,1
4006,control,tier_1,android,paid_social,2025-07-02,1
4007,control,tier_2,ios,referral,2025-07-02,1
4008,treatment,tier_2,android,referral,2025-07-02,0
4009,control,tier_2,android,paid_search,2025-07-02,1
4010,control,tier_1,ios,organic,2025-07-02,1
4011,treatment,tier_2,android,paid_search,2025-07-02,0
4012,treatment,tier_2,android,paid_social,2025-07-02,1
4013,control,tier_2,android,organic,2025-07-02,0
4014,control,tier_2,ios,referral,2025-07-02,0
4015,treatment,tier_1,android,paid_social,2025-07-02,1
4016,treatment,tier_2,android,paid_social,2025-07-02,1
4017,control,tier_1,android,paid_search,2025-07-02,0
4018,treatment,tier_1,ios,organic,2025-07-02,1
4019,treatment,tier_1,ios,paid_search,2025-07-02,0
4020,treatment,tier_1,ios,paid_search,2025-07-02,1
4021,control,tier_1,ios,organic,2025-07-02,0
4022,control,tier_1,ios,paid_social,2025-07-02,0
4023,treatment,tier_2,ios,organic,2025-07-02,1
4024,control,tier_2,android,organic,2025-07-02,1
4025,treatment,tier_2,ios,organic,2025-07-02,1
4026,control,tier_2,android,organic,2025-07-02,0
4027,control,tier_3,ios,paid_social,2025-07-02,1
4028,treatment,tier_1,android,organic,2025-07-02,1
4029,control,tier_2,ios,paid_search,2025-07-02,1
4030,control,tier_1,android,paid_social,2025-07-02,0
4031,treatment,tier_3,android,paid_social,2025-07-02,1
4032,control,tier_3,android,paid_search,2025-07-02,1
4033,control,tier_1,android,referral,2025-07-02,1
4034,treatment,tier_1,android,referral,2025-07-02,1
4035,control,tier_3,android,organic,2025-07-02,0
4036,control,tier_3,ios,paid_social,2025-07-02,1
4037,control,tier_2,ios,paid_search,2025-07-02,1
4038,control,tier_2,android,paid_social,2025-07-02,1
4039,treatment,tier_2,ios,referral,2025-07-02,0
4040,treatment,tier_1,android,paid_social,2025-07-02,0
4041,control,tier_3,android,referral,2025-07-02,1
4042,control,tier_1,android,referral,2025-07-02,1
4043,control,tier_1,android,paid_search,2025-07-02,1
4044,control,tier_1,android,organic,2025-07-02,1
4045,control,tier_1,ios,paid_social,2025-07-02,1
4046,treatment,tier_3,ios,referral,2025-07-02,1
4047,treatment,tier_1,ios,paid_social,2025-07-02,1
4048,control,tier_1,android,organic,2025-07-02,0
4049,control,tier_3,android,organic,2025-07-02,1
4050,control,tier_2,android,paid_search,2025-07-02,1
4051,treatment,tier_2,android,organic,2025-07-02,1
4052,control,tier_3,ios,referral,2025-07-02,1
4053,control,tier_2,android,organic,2025-07-02,1
4054,treatment,tier_3,ios,referral,2025-07-02,1
4055,control,tier_1,ios,organic,2025-07-02,1
4056,treatment,tier_1,android,paid_search,2025-07-02,1
4057,treatment,tier_1,ios,organic,2025-07-02,1
4058,treatment,tier_3,android,paid_social,2025-07-02,1
4059,control,tier_1,ios,organic,2025-07-02,1
4060,treatment,tier_2,android,referral,2025-07-02,1
4061,treatment,tier_2,android,referral,2025-07-02,1
4062,treatment,tier_3,android,referral,2025-07-02,1
4063,treatment,tier_1,ios,paid_search,2025-07-02,1
4064,treatment,tier_2,ios,paid_social,2025-07-02,0
4065,control,tier_1,ios,organic,2025-07-02,0
4066,treatment,tier_2,ios,organic,2025-07-02,1
4067,treatment,tier_1,ios,paid_social,2025-07-02,1
4068,treatment,tier_1,ios,paid_search,2025-07-02,0
4069,control,tier_1,ios,paid_social,2025-07-02,1
4070,treatment,tier_2,android,referral,2025-07-02,0
4071,control,tier_2,ios,organic,2025-07-02,1
4072,control,tier_1,ios,paid_social,2025-07-02,1
4073,control,tier_3,android,referral,2025-07-02,1
4074,treatment,tier_3,android,organic,2025-07-02,1
4075,treatment,tier_2,android,organic,2025-07-02,1
4076,control,tier_3,android,organic,2025-07-02,1
4077,treatment,tier_2,android,organic,2025-07-02,0
4078,control,tier_2,ios,paid_social,2025-07-02,1
4079,control,tier_3,ios,paid_social,2025-07-02,1
4080,control,tier_3,android,paid_search,2025-07-02,1
4081,treatment,tier_3,android,organic,2025-07-02,1
4082,control,tier_1,android,referral,2025-07-02,0
4083,treatment,tier_1,ios,paid_search,2025-07-02,0
4084,control,tier_3,ios,paid_social,2025-07-02,1
4085,control,tier_1,ios,paid_social,2025-07-02,0
4086,treatment,tier_3,android,organic,2025-07-02,0
4087,control,tier_2,ios,paid_search,2025-07-02,1
4088,control,tier_1,ios,paid_social,2025-07-02,0
4089,treatment,tier_2,android,paid_social,2025-07-02,1
4090,treatment,tier_2,android,paid_search,2025-07-02,1
4091,control,tier_2,android,organic,2025-07-02,1
4092,control,tier_1,android,organic,2025-07-02,1
4093,control,tier_2,ios,organic,2025-07-02,1
4094,treatment,tier_3,ios,organic,2025-07-02,0
4095,treatment,tier_1,ios,referral,2025-07-02,1
4096,control,tier_2,android,paid_social,2025-07-02,0
4097,control,tier_3,ios,organic,2025-07-02,1
4098,control,tier_3,android,organic,2025-07-02,1
4099,control,tier_1,ios,organic,2025-07-02,1
4100,treatment,tier_3,android,organic,2025-07-02,1
4101,control,tier_3,android,paid_social,2025-07-02,0
4102,control,tier_3,android,paid_social,2025-07-02,0
4103,treatment,tier_3,android,paid_search,2025-07-02,1
4104,control,tier_1,android,organic,2025-07-02,1
4105,treatment,tier_2,android,paid_social,2025-07-02,0
4106,control,tier_1,android,referral,2025-07-02,0
4107,control,tier_1,android,paid_social,2025-07-02,1
4108,control,tier_2,ios,paid_social,2025-07-02,1
4109,control,tier_1,android,paid_social,2025-07-02,1
4110,control,tier_1,android,referral,2025-07-02,0
4111,control,tier_1,ios,paid_social,2025-07-02,0
4112,control,tier_3,android,paid_social,2025-07-02,0
4113,control,tier_3,android,referral,2025-07-02,1
4114,treatment,tier_2,android,paid_search,2025-07-02,0
4115,treatment,tier_1,android,organic,2025-07-02,1
4116,control,tier_3,android,organic,2025-07-02,0
4117,control,tier_3,android,organic,2025-07-02,0
4118,treatment,tier_1,android,paid_social,2025-07-02,0
4119,control,tier_3,ios,paid_social,2025-07-02,0
4120,control,tier_1,android,referral,2025-07-02,0
4121,control,tier_3,android,organic,2025-07-02,1
4122,treatment,tier_2,ios,organic,2025-07-02,1
4123,control,tier_3,ios,paid_social,2025-07-02,1
4124,control,tier_2,ios,organic,2025-07-02,1
4125,control,tier_2,ios,paid_social,2025-07-02,1
4126,control,tier_2,android,referral,2025-07-02,0
4127,control,tier_3,android,paid_search,2025-07-02,0
4128,control,tier_2,ios,organic,2025-07-02,1
4129,control,tier_1,ios,paid_social,2025-07-02,1
4130,treatment,tier_1,android,paid_search,2025-07-02,0
4131,treatment,tier_2,ios,paid_social,2025-07-02,1
4132,treatment,tier_2,ios,organic,2025-07-02,1
4133,control,tier_1,android,organic,2025-07-02,1
4134,control,tier_3,ios,organic,2025-07-02,1
4135,control,tier_2,ios,paid_social,2025-07-02,0
4136,treatment,tier_2,android,paid_social,2025-07-02,1
4137,treatment,tier_2,ios,referral,2025-07-02,0
4138,treatment,tier_1,android,paid_social,2025-07-02,1
4139,control,tier_3,ios,paid_social,2025-07-02,1
4140,treatment,tier_1,ios,organic,2025-07-02,0
4141,treatment,tier_1,ios,paid_social,2025-07-02,0
4142,treatment,tier_1,ios,paid_social,2025-07-02,0
4143,control,tier_3,ios,paid_social,2025-07-02,0
4144,treatment,tier_1,ios,paid_social,2025-07-02,1
4145,treatment,tier_3,ios,paid_search,2025-07-02,0
4146,control,tier_3,android,referral,2025-07-02,1
4147,treatment,tier_1,android,organic,2025-07-02,0
4148,control,tier_1,ios,paid_social,2025-07-02,0
4149,treatment,tier_1,android,organic,2025-07-02,0
4150,treatment,tier_1,android,organic,2025-07-02,0
4151,treatment,tier_2,android,paid_search,2025-07-02,0
4152,treatment,tier_1,android,organic,2025-07-02,1
4153,treatment,tier_2,android,paid_social,2025-07-02,0
4154,treatment,tier_1,ios,referral,2025-07-02,1
4155,treatment,tier_1,ios,referral,2025-07-02,1
4156,treatment,tier_3,ios,paid_search,2025-07-02,1
4157,control,tier_1,android,paid_social,2025-07-02,1
4158,treatment,tier_1,ios,paid_social,2025-07-02,1
4159,treatment,tier_2,android,referral,2025-07-02,0
4160,control,tier_2,ios,paid_social,2025-07-02,1
4161,control,tier_3,ios,paid_social,2025-07-02,0
4162,treatment,tier_1,ios,paid_social,2025-07-02,1
4163,treatment,tier_1,ios,paid_social,2025-07-02,1
4164,treatment,tier_3,ios,paid_social,2025-07-02,1
4165,treatment,tier_1,ios,referral,2025-07-02,1
4166,treatment,tier_2,ios,organic,2025-07-02,1
4167,treatment,tier_3,ios,referral,2025-07-02,0
4168,control,tier_1,ios,paid_social,2025-07-02,1
4169,treatment,tier_2,ios,paid_search,2025-07-02,1
4170,control,tier_2,android,organic,2025-07-02,1
4171,control,tier_3,ios,paid_social,2025-07-02,1
4172,treatment,tier_2,android,paid_social,2025-07-02,1
4173,control,tier_1,ios,paid_social,2025-07-02,0
4174,treatment,tier_3,android,paid_search,2025-07-02,0
4175,control,tier_1,android,paid_search,2025-07-02,0
4176,treatment,tier_1,android,referral,2025-07-02,1
4177,control,tier_2,android,organic,2025-07-02,0
4178,treatment,tier_2,android,paid_social,2025-07-02,0
4179,control,tier_1,ios,referral,2025-07-02,1
4180,control,tier_1,android,organic,2025-07-02,1
4181,control,tier_2,android,paid_social,2025-07-02,1
4182,treatment,tier_3,android,organic,2025-07-02,1
4183,control,tier_3,ios,organic,2025-07-02,0
4184,control,tier_1,android,paid_social,2025-07-02,0
4185,control,tier_1,ios,paid_social,2025-07-02,1
4186,control,tier_3,ios,organic,2025-07-02,1
4187,treatment,tier_1,ios,paid_search,2025-07-02,1
4188,control,tier_3,android,paid_social,2025-07-02,1
4189,control,tier_3,android,paid_social,2025-07-02,0
4190,control,tier_3,android,organic,2025-07-02,0
4191,treatment,tier_3,ios,referral,2025-07-02,0
4192,control,tier_2,android,paid_social,2025-07-02,1
4193,control,tier_2,ios,organic,2025-07-02,1
4194,control,tier_2,ios,paid_social,2025-07-02,0
4195,treatment,tier_2,android,paid_social,2025-07-02,1
4196,control,tier_2,ios,paid_social,2025-07-02,1
4197,treatment,tier_1,ios,paid_search,2025-07-02,1
4198,treatment,tier_1,ios,referral,2025-07-02,1
4199,control,tier_1,ios,paid_social,2025-07-02,1
4200,treatment,tier_1,android,referral,2025-07-02,1
4201,treatment,tier_1,android,organic,2025-07-02,1
4202,control,tier_3,android,organic,2025-07-02,1
4203,treatment,tier_2,ios,paid_search,2025-07-02,0
4204,treatment,tier_1,ios,organic,2025-07-02,0
4205,control,tier_1,ios,paid_social,2025-07-02,1
4206,control,tier_1,android,paid_social,2025-07-02,1
4207,treatment,tier_2,ios,paid_search,2025-07-02,1
4208,control,tier_3,ios,organic,2025-07-02,0
4209,treatment,tier_1,ios,organic,2025-07-02,1
4210,treatment,tier_1,ios,paid_social,2025-07-02,1
4211,treatment,tier_3,android,referral,2025-07-02,1
4212,treatment,tier_1,ios,referral,2025-07-02,0
4213,control,tier_3,ios,organic,2025-07-02,1
4214,treatment,tier_1,android,paid_social,2025-07-02,1
4215,treatment,tier_2,ios,paid_social,2025-07-02,0
4216,control,tier_1,ios,paid_social,2025-07-02,1
4217,control,tier_1,android,organic,2025-07-02,1
4218,treatment,tier_3,android,paid_social,2025-07-02,1
4219,treatment,tier_1,ios,referral,2025-07-02,1
4220,treatment,tier_1,ios,organic,2025-07-02,1
4221,treatment,tier_1,ios,paid_social,2025-07-02,0
4222,treatment,tier_1,ios,organic,2025-07-02,0
4223,treatment,tier_3,android,referral,2025-07-02,0
4224,treatment,tier_1,android,paid_search,2025-07-02,1
4225,control,tier_1,ios,paid_search,2025-07-02,1
4226,control,tier_1,android,paid_social,2025-07-02,1
4227,control,tier_2,android,organic,2025-07-02,1
4228,treatment,tier_3,ios,paid_search,2025-07-02,0
4229,treatment,tier_1,android,organic,2025-07-02,1
4230,treatment,tier_3,android,organic,2025-07-02,0
4231,control,tier_2,ios,paid_social,2025-07-02,1
4232,treatment,tier_3,android,paid_search,2025-07-02,1
4233,treatment,tier_1,ios,paid_social,2025-07-02,1
4234,control,tier_2,ios,paid_social,2025-07-02,1
4235,treatment,tier_3,ios,referral,2025-07-02,1
4236,treatment,tier_3,ios,organic,2025-07-02,1
4237,control,tier_1,android,paid_social,2025-07-02,1
4238,control,tier_3,ios,organic,2025-07-02,1
4239,treatment,tier_2,ios,paid_social,2025-07-02,0
4240,treatment,tier_1,android,paid_social,2025-07-02,1
4241,control,tier_1,ios,organic,2025-07-02,0
4242,treatment,tier_3,android,organic,2025-07-02,1
4243,treatment,tier_2,ios,paid_search,2025-07-02,1
4244,control,tier_1,ios,paid_search,2025-07-02,1
4245,treatment,tier_1,ios,paid_social,2025-07-02,1
4246,treatment,tier_3,ios,paid_social,2025-07-02,1
4247,treatment,tier_1,android,organic,2025-07-02,1
4248,treatment,tier_2,android,organic,2025-07-02,1
4249,treatment,tier_2,android,organic,2025-07-02,0
4250,treatment,tier_3,android,paid_search,2025-07-02,1
4251,control,tier_2,ios,paid_social,2025-07-02,1
4252,control,tier_2,android,paid_search,2025-07-02,1
4253,treatment,tier_1,android,paid_search,2025-07-02,0
4254,control,tier_1,ios,organic,2025-07-02,0
4255,treatment,tier_3,android,organic,2025-07-02,1
4256,control,tier_1,android,paid_social,2025-07-02,1
4257,treatment,tier_2,ios,organic,2025-07-02,1
4258,treatment,tier_2,ios,referral,2025-07-02,1
4259,control,tier_1,ios,paid_social,2025-07-02,0
4260,control,tier_2,android,paid_search,2025-07-02,0
4261,treatment,tier_1,android,paid_social,2025-07-02,1
4262,treatment,tier_3,ios,paid_search,2025-07-02,1
4263,control,tier_1,android,paid_social,2025-07-02,1
